student_rno,jaf_id,date_time
210001553,172,2021-02-18 21:12:21
210001554,269,2021-03-10 10:19:22
210001554,394,2021-02-03 13:32:41
210001554,454,2021-02-10 23:16:53
210001554,491,2021-02-25 16:43:15
210001554,550,2021-02-11 07:29:23
210001555,142,2021-03-07 08:13:23
210001555,305,2021-03-08 06:14:32
210001555,324,2021-01-24 19:12:35
210001555,505,2021-01-24 03:32:57
210001556,8,2021-02-03 15:58:58
210001556,163,2021-02-08 07:12:35
180001557,45,2021-02-11 00:37:30
180001557,504,2021-02-15 21:34:57
190001559,367,2021-02-13 18:41:13
190001559,402,2021-02-27 03:22:17
210001560,431,2021-02-19 19:37:43
210001560,649,2021-02-04 14:57:06
210001561,149,2021-02-27 15:52:05
210001561,564,2021-02-07 10:54:52
190001562,154,2021-03-03 13:39:37
190001562,405,2021-01-23 15:02:24
190001562,468,2021-02-22 14:11:41
210001563,22,2021-02-23 09:18:19
210001563,28,2021-02-25 12:40:38
210001563,529,2021-02-16 06:59:51
190001564,88,2021-02-13 18:14:26
190001564,169,2021-01-20 00:40:24
190001564,184,2021-02-04 22:00:01
190001564,409,2021-03-06 10:16:51
190001564,464,2021-02-03 23:28:41
190001564,551,2021-02-05 05:55:03
190001565,390,2021-02-25 12:35:52
180001566,217,2021-02-11 16:15:42
180001566,532,2021-02-03 18:09:36
180001566,686,2021-02-21 04:57:29
190001567,15,2021-02-27 09:14:42
190001567,196,2021-02-15 03:15:18
190001567,335,2021-02-03 18:09:17
180001568,377,2021-03-07 02:45:35
190001569,221,2021-01-31 15:00:12
190001570,52,2021-03-08 03:20:23
190001570,561,2021-02-10 04:19:11
190001571,94,2021-02-17 04:49:18
190001571,205,2021-02-02 02:29:34
190001571,367,2021-02-14 17:34:30
190001571,593,2021-02-27 04:23:55
200001572,282,2021-02-02 21:42:12
210001573,130,2021-01-28 03:18:01
210001573,345,2021-02-07 00:51:59
210001573,468,2021-02-05 12:30:47
210001573,576,2021-03-10 22:59:21
210001573,613,2021-03-01 11:01:45
190001574,54,2021-02-15 19:37:42
210001575,69,2021-02-11 22:26:32
210001575,165,2021-02-10 16:45:49
210001576,294,2021-02-26 03:37:43
210001576,426,2021-02-06 15:40:02
210001576,675,2021-03-05 09:42:22
190001577,188,2021-02-24 18:45:20
210001578,31,2021-02-06 13:57:33
210001578,605,2021-02-08 08:22:26
190001579,239,2021-02-14 07:14:33
190001579,400,2021-01-22 14:45:12
190001580,382,2021-03-02 23:53:14
190001580,571,2021-03-04 21:31:57
190001581,146,2021-03-10 00:24:03
190001581,213,2021-02-06 16:24:58
190001581,277,2021-03-03 01:47:50
190001581,595,2021-02-07 09:50:24
190001581,629,2021-02-19 23:33:47
210001582,665,2021-01-22 15:08:19
210001583,186,2021-02-19 23:57:59
210001583,347,2021-01-24 22:44:04
210001583,353,2021-02-02 04:30:23
210001583,464,2021-03-08 06:25:48
170001584,324,2021-02-15 19:13:43
170001584,679,2021-02-25 07:46:10
180001585,103,2021-01-27 03:46:18
180001585,245,2021-02-25 09:06:44
180001585,299,2021-02-05 18:44:46
180001585,618,2021-01-23 18:45:06
190001586,396,2021-03-01 01:31:33
210001587,35,2021-03-05 06:47:27
210001587,97,2021-02-19 14:35:46
210001587,417,2021-02-09 05:20:37
210001588,37,2021-02-23 21:26:56
210001588,101,2021-02-19 18:47:11
210001588,141,2021-02-26 11:01:54
210001588,261,2021-01-28 06:45:35
210001588,271,2021-02-15 06:50:42
210001588,305,2021-03-11 21:56:39
210001588,530,2021-02-14 12:22:43
210001588,630,2021-02-11 15:49:55
180001589,84,2021-02-10 09:48:16
180001589,221,2021-01-27 19:40:48
180001589,686,2021-02-19 16:40:34
190001590,22,2021-02-09 03:10:56
190001590,151,2021-01-28 12:02:31
190001590,570,2021-02-20 22:37:32
190001590,608,2021-02-27 11:08:27
190001591,376,2021-02-20 17:48:49
190001591,619,2021-01-18 09:32:09
200001592,39,2021-01-18 08:01:01
200001592,90,2021-02-10 00:14:30
200001592,202,2021-03-02 11:51:28
200001592,484,2021-02-10 00:16:14
190001593,33,2021-02-05 21:37:33
190001593,366,2021-02-04 14:17:46
190001593,665,2021-02-25 07:09:26
180001594,233,2021-02-02 04:40:46
180001594,496,2021-02-10 23:16:43
210001595,87,2021-02-19 15:11:14
210001595,394,2021-02-13 06:14:37
210001596,177,2021-03-08 05:15:12
210001596,544,2021-02-07 03:50:30
190001597,433,2021-02-23 04:13:46
190001597,471,2021-01-19 12:31:00
170001598,87,2021-02-05 01:26:42
170001598,111,2021-02-10 16:33:50
170001598,417,2021-02-26 22:51:58
170001598,591,2021-02-23 23:52:00
170001599,269,2021-02-17 21:40:30
170001599,431,2021-01-30 06:14:18
170001599,511,2021-02-05 21:48:50
170001599,577,2021-02-13 00:34:41
180001600,65,2021-02-23 13:46:52
180001600,135,2021-03-09 06:08:38
180001600,243,2021-01-19 01:17:12
180001600,249,2021-02-16 09:02:00
180001600,528,2021-02-07 04:35:54
200001601,50,2021-01-11 06:51:39
200001601,191,2021-02-17 20:18:55
200001601,321,2021-03-07 23:16:30
200001601,643,2021-02-13 21:07:51
210001602,135,2021-02-18 21:22:40
210001602,483,2021-03-05 20:35:06
210001602,670,2021-02-23 00:22:31
190001603,34,2021-02-07 10:18:37
190001603,322,2021-02-23 13:14:21
190001603,451,2021-02-22 21:18:48
190001604,206,2021-02-28 14:19:25
190001604,247,2021-02-24 00:35:50
190001604,266,2021-02-23 23:00:25
190001604,531,2021-03-01 09:11:26
190001604,619,2021-02-20 12:37:39
210001605,196,2021-02-05 16:25:34
210001606,510,2021-02-08 14:19:49
190001607,331,2021-02-12 00:25:36
190001607,377,2021-02-23 20:37:07
190001607,598,2021-03-02 19:01:12
190001607,633,2021-02-19 06:20:18
210001608,207,2021-02-06 04:44:29
210001608,245,2021-02-05 16:02:14
210001608,331,2021-02-09 12:51:41
210001609,4,2021-02-17 20:31:27
210001609,138,2021-02-08 22:31:26
210001609,223,2021-02-18 19:28:45
210001609,249,2021-02-13 14:11:04
210001609,529,2021-02-24 13:23:27
210001609,531,2021-02-18 21:49:46
210001609,565,2021-02-27 11:27:10
210001609,576,2021-03-13 06:30:31
170001611,37,2021-02-22 12:30:06
170001611,371,2021-02-27 02:13:20
170001611,414,2021-02-24 05:53:34
170001611,544,2021-02-24 04:29:20
210001612,73,2021-01-31 12:00:43
210001612,299,2021-01-28 17:23:34
190001613,242,2021-03-12 12:22:39
190001613,562,2021-02-25 08:45:26
190001614,202,2021-02-20 14:35:03
190001614,629,2021-02-25 11:32:38
190001614,679,2021-02-09 19:51:44
210001615,76,2021-02-24 18:08:13
210001615,97,2021-02-01 04:06:45
210001615,494,2021-02-20 16:51:43
210001615,591,2021-02-18 15:14:04
210001616,685,2021-01-20 16:09:57
210001616,693,2021-02-01 15:11:43
190001617,168,2021-02-16 11:33:06
190001617,201,2021-02-05 01:11:42
190001617,309,2021-02-24 09:11:16
190001617,505,2021-01-28 18:00:08
210001618,58,2021-02-04 14:03:11
210001618,149,2021-02-23 23:56:13
180001619,307,2021-02-17 04:26:16
180001619,491,2021-03-09 14:22:37
180001619,504,2021-02-12 15:49:24
180001619,626,2021-02-12 09:42:54
190001620,9,2021-02-03 20:21:27
190001620,149,2021-02-08 10:02:34
210001621,149,2021-03-01 02:17:03
210001621,151,2021-01-29 17:43:42
210001621,261,2021-01-30 20:37:17
210001621,507,2021-01-28 16:47:22
210001621,633,2021-03-08 21:18:04
190001622,63,2021-02-22 15:09:33
190001622,366,2021-02-09 17:03:25
190001622,442,2021-03-09 23:13:18
190001622,598,2021-01-29 10:25:22
190001623,101,2021-02-11 14:09:36
190001623,282,2021-01-24 00:29:46
190001623,509,2021-03-08 17:03:32
190001623,524,2021-02-12 12:27:24
190001623,582,2021-02-01 02:44:56
190001623,592,2021-01-26 20:09:29
210001624,27,2021-02-07 03:52:19
210001624,42,2021-02-23 09:26:19
200001626,299,2021-01-28 19:09:37
180001627,60,2021-02-09 21:46:45
180001627,292,2021-01-25 14:32:39
180001627,354,2021-02-16 17:23:02
180001627,596,2021-02-22 20:24:26
210001628,217,2021-02-28 04:45:00
210001628,308,2021-02-02 15:36:21
210001628,380,2021-02-04 02:30:16
210001628,509,2021-03-05 19:52:27
210001628,537,2021-02-06 16:51:25
190001629,223,2021-02-18 06:05:17
190001629,285,2021-03-04 21:44:02
190001629,335,2021-02-20 10:47:38
190001629,405,2021-02-24 21:56:21
190001629,643,2021-02-26 10:26:30
190001629,652,2021-03-07 02:09:38
190001629,691,2021-02-05 20:20:13
210001630,167,2021-02-15 12:18:43
210001630,243,2021-01-16 23:16:08
210001630,426,2021-02-27 09:27:46
210001631,94,2021-02-09 18:18:57
210001631,151,2021-02-27 07:16:15
210001631,212,2021-01-23 22:03:42
210001631,308,2021-02-21 16:44:48
210001631,321,2021-02-03 03:35:20
190001632,294,2021-02-05 04:04:33
190001632,500,2021-03-08 18:23:20
210001633,362,2021-03-08 01:13:40
210001634,12,2021-03-09 15:15:08
210001634,111,2021-02-27 06:51:36
210001634,266,2021-02-24 22:52:44
210001634,494,2021-02-09 20:58:31
210001635,194,2021-02-06 07:54:28
210001635,369,2021-03-10 10:26:01
210001635,527,2021-02-10 13:02:36
210001635,654,2021-01-30 02:47:49
200001636,380,2021-02-16 06:42:20
200001636,599,2021-03-13 03:43:49
200001636,689,2021-02-24 08:56:56
210001637,78,2021-02-06 08:44:30
210001637,346,2021-01-30 18:21:59
210001637,613,2021-02-06 18:24:27
210001638,2,2021-02-09 00:34:50
210001638,13,2021-01-30 22:48:32
210001638,399,2021-02-10 07:50:02
210001638,544,2021-02-24 07:25:21
200001639,17,2021-02-27 21:50:36
200001639,584,2021-01-31 09:02:00
210001640,45,2021-02-17 05:47:52
210001640,196,2021-03-07 05:40:20
210001640,582,2021-01-23 01:20:02
210001640,687,2021-01-31 15:12:48
210001641,88,2021-02-02 07:51:47
210001641,193,2021-02-14 19:14:46
210001641,202,2021-02-05 05:38:42
210001641,251,2021-03-09 16:09:01
210001641,277,2021-02-16 19:24:28
210001641,409,2021-02-07 20:20:18
210001642,495,2021-02-14 13:16:30
210001643,117,2021-01-24 22:54:07
210001643,318,2021-01-29 10:35:58
180001644,94,2021-03-06 11:00:36
180001644,485,2021-02-11 00:55:37
210001646,111,2021-02-13 17:01:31
210001646,603,2021-01-22 23:56:47
210001646,687,2021-01-19 21:41:00
190001647,85,2021-02-07 16:05:18
190001647,140,2021-02-08 06:25:56
190001647,490,2021-03-05 22:55:32
190001647,606,2021-01-31 06:19:54
190001648,502,2021-03-03 14:46:36
190001649,28,2021-02-27 20:32:09
190001649,181,2021-03-04 17:22:48
190001649,343,2021-02-12 01:07:45
190001649,399,2021-02-04 22:52:54
190001650,119,2021-03-13 01:11:52
190001650,599,2021-03-03 07:36:42
190001651,61,2021-02-10 10:50:42
190001651,75,2021-02-15 02:03:55
190001651,364,2021-02-12 09:25:16
180001652,152,2021-02-04 19:00:40
180001652,198,2021-02-28 09:40:41
190001653,522,2021-02-07 12:13:10
190001653,531,2021-03-01 17:08:33
190001653,592,2021-01-27 16:57:31
190001655,366,2021-02-12 23:39:32
190001655,525,2021-03-03 11:03:55
190001656,266,2021-02-06 17:21:57
190001656,307,2021-02-03 13:43:16
190001656,353,2021-02-15 23:29:30
190001656,632,2021-02-14 18:28:15
210001657,13,2021-02-17 13:13:39
210001657,101,2021-02-07 09:43:07
210001657,181,2021-03-06 18:47:46
210001659,342,2021-01-25 13:07:23
210001659,349,2021-02-07 00:26:46
210001659,446,2021-02-26 18:32:17
210001660,3,2021-03-03 09:44:03
210001660,72,2021-02-23 02:21:58
210001660,294,2021-01-24 20:24:04
210001660,376,2021-02-21 06:54:48
210001660,405,2021-02-14 00:04:00
210001660,511,2021-02-18 14:27:18
190001661,154,2021-02-03 08:27:13
190001661,484,2021-02-28 22:50:34
190001661,543,2021-02-07 09:52:07
210001662,558,2021-02-27 01:08:19
210001662,577,2021-02-18 07:14:45
210001662,626,2021-01-25 03:53:19
210001662,629,2021-02-02 05:08:59
210001662,691,2021-02-14 04:36:10
200001663,339,2021-02-21 03:26:46
200001663,480,2021-02-18 19:07:28
200001663,524,2021-02-22 11:34:47
200001663,527,2021-02-06 14:00:26
170001664,494,2021-02-21 15:26:33
210001665,77,2021-02-23 02:59:43
210001665,199,2021-03-02 10:12:00
210001665,358,2021-03-03 21:13:48
210001665,426,2021-01-13 04:13:18
210001665,505,2021-02-01 15:06:14
210001665,605,2021-02-01 15:20:38
210001665,632,2021-02-08 20:58:46
170001666,305,2021-03-05 15:33:37
180001667,649,2021-02-19 21:36:16
190001668,84,2021-02-17 17:58:02
190001668,208,2021-01-27 02:36:44
190001668,243,2021-02-08 01:21:15
190001668,290,2021-02-20 06:20:19
190001668,521,2021-02-15 06:30:55
210001669,142,2021-03-09 21:48:53
210001669,149,2021-01-26 16:13:36
210001669,304,2021-02-10 14:42:20
210001669,399,2021-01-29 04:33:55
210001669,627,2021-02-13 04:27:06
210001669,686,2021-02-19 15:49:31
210001670,15,2021-02-15 05:20:36
210001670,267,2021-03-01 16:12:38
210001670,412,2021-01-31 18:40:02
210001670,480,2021-01-26 16:40:57
210001670,594,2021-02-08 05:54:09
210001671,239,2021-02-01 00:11:27
210001671,480,2021-01-26 12:13:17
210001672,168,2021-02-10 14:54:20
210001672,322,2021-02-08 11:08:30
210001672,624,2021-02-13 01:09:13
190001673,149,2021-01-28 05:40:59
190001673,166,2021-03-01 05:15:45
190001673,380,2021-02-10 12:01:26
190001673,570,2021-03-01 10:26:36
190001673,684,2021-02-12 14:39:21
210001674,292,2021-01-25 09:13:34
210001674,305,2021-02-28 02:19:30
210001674,571,2021-02-01 07:20:36
210001675,76,2021-02-02 19:45:28
210001675,207,2021-02-18 10:20:01
210001675,476,2021-03-05 14:08:34
210001675,509,2021-02-11 19:10:11
210001675,592,2021-01-13 22:48:32
170001676,232,2021-02-23 09:19:20
210001677,247,2021-02-02 13:28:14
210001678,210,2021-03-05 08:26:15
210001678,304,2021-03-02 20:57:19
210001678,502,2021-02-08 12:58:24
210001678,595,2021-02-20 21:34:52
180001679,576,2021-02-09 14:56:50
180001679,673,2021-02-13 00:54:45
180001679,687,2021-02-14 08:27:41
210001680,294,2021-01-16 23:50:22
210001680,461,2021-02-14 20:03:52
210001680,559,2021-02-13 10:58:48
210001680,580,2021-02-25 13:16:53
190001681,11,2021-02-08 12:53:57
190001681,26,2021-01-31 17:59:57
190001681,243,2021-01-25 04:31:29
190001681,382,2021-02-02 12:18:10
190001681,394,2021-02-21 23:22:32
190001681,406,2021-03-05 01:42:18
190001681,599,2021-03-07 00:18:03
170001682,132,2021-02-01 10:18:13
170001682,167,2021-02-06 08:17:54
170001682,499,2021-02-12 00:20:33
210001684,239,2021-03-03 00:04:09
210001684,253,2021-02-27 14:53:28
190001685,108,2021-02-11 17:07:09
190001685,598,2021-02-24 06:19:51
210001686,223,2021-01-27 12:08:10
210001686,528,2021-01-31 09:42:36
190001687,562,2021-03-04 01:18:37
190001687,624,2021-02-07 21:14:45
210001688,509,2021-02-24 19:52:13
210001688,537,2021-01-30 23:32:57
190001689,87,2021-03-04 03:51:00
190001689,409,2021-02-23 12:51:31
190001689,537,2021-02-23 17:51:11
190001689,577,2021-01-28 15:27:12
210001690,78,2021-01-24 16:41:32
210001690,364,2021-03-02 19:16:11
210001690,388,2021-02-26 06:22:54
210001691,166,2021-02-25 05:36:50
210001691,218,2021-03-01 17:58:19
210001691,224,2021-02-25 00:13:01
210001691,468,2021-02-05 00:57:55
210001691,624,2021-02-08 18:35:05
170001692,85,2021-02-27 14:30:46
210001693,37,2021-02-24 14:37:30
210001693,84,2021-02-16 20:10:03
210001693,86,2021-02-22 17:20:39
210001693,146,2021-03-06 11:10:48
210001693,253,2021-02-21 00:17:52
210001694,39,2021-01-25 13:21:56
210001694,88,2021-02-15 17:13:52
210001694,219,2021-02-24 05:53:59
210001694,573,2021-01-20 04:30:04
200001695,203,2021-02-02 17:48:07
200001695,223,2021-01-26 13:56:05
200001695,510,2021-02-16 23:13:15
200001695,626,2021-02-06 04:47:17
170001696,107,2021-01-24 07:51:06
170001696,199,2021-02-06 15:39:14
170001696,652,2021-01-25 10:25:44
190001697,14,2021-02-03 14:45:22
190001697,410,2021-03-08 01:05:10
190001697,593,2021-02-05 01:30:34
210001698,177,2021-02-20 09:14:50
210001698,208,2021-02-05 11:11:49
210001698,290,2021-01-25 21:17:21
210001698,366,2021-01-28 19:34:44
210001698,369,2021-02-07 12:02:10
210001698,561,2021-02-26 23:52:08
210001699,293,2021-03-04 18:22:52
210001699,431,2021-02-27 11:19:18
210001699,524,2021-03-02 19:07:26
210001699,689,2021-03-02 22:42:02
180001700,28,2021-03-03 11:59:13
180001700,406,2021-03-07 04:34:00
180001700,430,2021-02-25 05:17:24
180001700,525,2021-02-18 15:43:13
210001701,83,2021-02-13 13:13:05
210001701,412,2021-01-24 13:58:29
210001701,526,2021-03-05 10:29:59
210001701,593,2021-02-08 17:56:41
210001702,13,2021-02-26 21:46:57
210001702,86,2021-01-25 08:36:10
210001702,124,2021-01-28 17:16:43
210001702,188,2021-02-21 04:06:04
210001702,322,2021-02-21 01:54:51
210001703,138,2021-02-17 01:34:39
210001703,610,2021-02-20 07:09:26
200001704,50,2021-01-24 02:19:17
200001704,266,2021-02-27 17:49:41
200001704,290,2021-02-11 15:51:31
200001704,340,2021-02-03 03:30:18
200001704,436,2021-01-23 20:25:38
200001705,197,2021-02-25 22:02:50
200001705,242,2021-02-16 03:49:33
200001705,686,2021-03-03 04:50:51
210001706,198,2021-02-18 12:00:21
210001706,326,2021-03-08 08:16:51
210001706,353,2021-01-18 03:43:08
190001707,24,2021-02-19 10:20:45
190001707,665,2021-01-28 01:50:07
210001708,84,2021-02-26 21:16:11
210001708,149,2021-02-18 03:58:01
210001708,282,2021-02-23 12:26:56
210001708,522,2021-02-04 20:41:09
210001708,595,2021-03-01 11:52:01
210001708,671,2021-01-30 16:23:06
170001709,30,2021-02-24 03:36:30
170001709,33,2021-02-05 07:12:21
170001709,320,2021-02-09 01:03:56
170001709,353,2021-01-24 07:51:50
190001710,34,2021-02-20 04:16:04
190001710,94,2021-03-09 06:00:53
190001710,326,2021-02-20 15:14:12
170001711,219,2021-02-15 14:49:37
170001711,268,2021-02-27 21:40:53
170001711,440,2021-02-09 14:06:23
170001711,477,2021-01-30 08:25:26
170001711,661,2021-02-18 10:14:19
190001712,210,2021-02-10 15:33:02
190001712,340,2021-02-06 02:01:26
190001712,480,2021-02-21 16:15:06
190001712,684,2021-01-31 11:57:48
200001713,293,2021-02-15 12:24:57
200001713,483,2021-02-04 08:57:54
200001713,550,2021-02-06 15:13:57
180001714,366,2021-03-06 18:12:19
210001715,3,2021-02-26 03:39:41
210001715,322,2021-02-02 08:38:34
210001715,483,2021-02-24 06:39:41
190001716,46,2021-02-10 12:04:28
190001716,117,2021-02-28 09:34:54
190001716,314,2021-02-01 00:31:39
190001716,542,2021-02-21 01:22:27
190001716,550,2021-02-09 15:09:16
190001716,637,2021-02-05 03:06:56
210001717,220,2021-02-09 22:24:55
210001717,592,2021-01-16 01:39:35
210001719,124,2021-02-15 10:31:29
210001719,152,2021-01-25 18:03:43
210001719,251,2021-03-06 19:59:09
210001719,283,2021-02-28 02:04:04
210001719,322,2021-02-14 00:59:03
210001719,343,2021-03-02 18:59:18
210001719,402,2021-02-23 04:00:49
210001720,94,2021-02-13 06:29:16
210001720,137,2021-01-18 17:12:13
210001720,375,2021-02-11 18:23:40
210001721,571,2021-02-23 23:45:28
190001722,61,2021-02-15 12:11:33
190001722,237,2021-02-26 21:27:46
190001722,411,2021-02-25 00:22:33
190001722,577,2021-02-27 20:31:05
190001722,675,2021-02-08 20:34:54
190001722,680,2021-03-11 01:53:43
210001723,132,2021-01-16 01:18:57
210001723,151,2021-03-03 07:11:58
210001723,605,2021-02-20 19:56:31
210001723,606,2021-01-24 07:52:51
210001724,271,2021-02-20 23:07:39
210001724,412,2021-02-05 21:04:56
190001725,323,2021-02-10 04:54:29
190001725,421,2021-02-04 04:10:40
210001727,215,2021-02-06 06:47:48
210001727,221,2021-03-01 13:28:35
210001728,169,2021-02-13 17:20:18
210001728,524,2021-01-26 02:02:59
190001729,167,2021-02-11 05:08:11
190001729,343,2021-01-27 18:39:10
190001729,435,2021-03-08 20:06:17
190001729,542,2021-02-20 11:57:41
210001730,10,2021-02-25 20:13:43
210001730,134,2021-02-19 15:24:38
210001730,201,2021-02-03 03:38:36
210001730,388,2021-02-25 18:57:57
200001731,13,2021-03-06 01:45:18
200001731,77,2021-01-30 06:24:46
200001731,152,2021-02-17 00:42:51
200001731,343,2021-02-11 16:53:30
200001731,380,2021-02-15 09:54:11
200001731,388,2021-02-06 16:08:17
200001731,442,2021-02-05 00:17:00
200001731,486,2021-02-13 16:54:04
200001731,524,2021-02-03 13:07:45
180001732,12,2021-02-16 22:34:43
210001733,342,2021-02-26 17:18:04
210001733,513,2021-02-26 05:41:00
190001734,491,2021-02-19 20:21:53
190001734,582,2021-01-28 18:52:50
190001735,511,2021-02-18 21:51:57
190001735,643,2021-02-21 04:29:14
200001736,199,2021-02-13 11:14:32
200001736,554,2021-02-05 08:35:32
180001738,249,2021-02-14 20:22:29
180001738,251,2021-02-07 06:28:48
180001738,290,2021-03-02 04:28:29
210001739,2,2021-03-06 07:05:17
210001739,42,2021-02-17 22:50:48
210001739,126,2021-01-27 03:55:24
210001739,562,2021-03-04 08:58:52
210001739,675,2021-03-05 13:56:52
190001740,231,2021-02-11 14:56:34
190001740,452,2021-02-04 08:04:29
190001740,609,2021-02-04 13:11:25
210001741,1,2021-02-27 01:03:13
210001741,32,2021-02-15 01:28:36
210001741,364,2021-03-06 01:24:36
210001741,447,2021-02-23 13:33:05
210001742,40,2021-01-27 03:05:31
210001742,527,2021-02-23 08:53:57
210001742,683,2021-02-25 00:47:18
190001743,90,2021-02-03 02:34:00
190001743,118,2021-02-06 13:16:14
190001743,249,2021-02-11 00:50:29
190001743,299,2021-02-12 15:00:00
190001743,314,2021-01-21 06:47:53
190001744,24,2021-01-29 19:04:50
190001744,73,2021-03-02 04:34:13
190001745,323,2021-02-24 07:39:17
190001745,601,2021-02-18 01:41:13
190001745,623,2021-02-27 11:27:22
190001745,626,2021-01-16 01:46:06
210001746,8,2021-02-05 14:47:48
210001746,382,2021-01-27 14:10:51
210001746,394,2021-02-22 11:03:45
210001746,678,2021-02-26 17:54:21
170001747,1,2021-01-24 17:58:21
170001747,321,2021-03-01 10:29:36
170001747,340,2021-03-11 07:09:10
210001748,157,2021-02-03 17:56:56
210001748,624,2021-01-22 21:10:14
210001749,69,2021-02-24 01:15:42
210001749,206,2021-01-29 11:21:50
210001749,366,2021-01-28 08:47:49
190001750,68,2021-02-03 08:19:38
190001750,436,2021-02-23 03:55:32
190001750,643,2021-02-08 18:15:42
190001750,665,2021-02-01 23:09:25
170001751,201,2021-03-04 12:52:06
170001751,426,2021-02-24 03:47:36
170001751,489,2021-02-25 07:31:39
170001751,661,2021-02-04 04:09:41
170001752,57,2021-02-23 14:09:49
170001752,168,2021-02-11 00:00:33
170001752,339,2021-03-12 07:49:25
170001752,526,2021-02-08 03:51:20
170001752,627,2021-02-14 04:46:32
210001753,118,2021-02-04 22:08:39
210001753,208,2021-02-14 04:04:27
210001753,309,2021-02-16 01:42:56
210001754,177,2021-01-24 19:57:27
210001755,73,2021-02-14 21:17:52
210001755,125,2021-03-01 21:44:36
210001756,111,2021-02-21 23:31:56
210001756,177,2021-02-25 04:13:42
210001756,226,2021-02-03 16:59:15
210001756,242,2021-02-10 12:46:55
170001757,384,2021-02-16 19:21:44
170001757,556,2021-02-23 23:50:57
170001757,558,2021-02-09 20:44:15
170001757,691,2021-02-25 19:58:03
210001758,125,2021-02-22 13:29:37
210001758,165,2021-02-27 03:12:17
210001758,314,2021-02-02 11:43:53
210001758,362,2021-02-23 13:29:06
180001759,57,2021-02-24 19:47:55
180001759,239,2021-03-11 18:15:57
180001759,377,2021-02-26 17:35:07
180001759,550,2021-02-07 10:42:53
210001760,214,2021-02-08 12:06:16
210001760,324,2021-02-10 22:58:12
210001760,485,2021-02-13 14:45:37
210001760,678,2021-02-03 23:23:45
210001761,165,2021-03-02 13:06:36
210001761,320,2021-02-03 08:09:19
210001761,342,2021-02-25 00:00:30
180001762,657,2021-03-08 21:15:48
170001763,6,2021-02-20 07:03:52
170001763,685,2021-02-08 04:08:24
210001764,35,2021-02-26 00:23:17
210001765,57,2021-01-22 13:02:21
210001765,60,2021-02-28 04:39:48
210001765,219,2021-02-26 23:40:05
210001765,221,2021-01-23 11:56:22
210001765,612,2021-02-04 22:23:12
210001766,580,2021-02-17 21:14:38
210001767,25,2021-02-03 06:44:58
210001767,314,2021-01-19 21:59:40
210001767,584,2021-02-14 19:11:31
180001768,125,2021-02-26 21:57:56
180001768,274,2021-01-26 18:28:41
180001768,304,2021-02-02 07:04:34
180001768,417,2021-02-22 13:46:11
180001768,451,2021-02-14 07:33:54
180001768,655,2021-01-20 05:23:55
180001769,491,2021-02-14 04:44:41
210001770,196,2021-02-07 18:36:38
210001770,464,2021-03-08 11:16:12
210001771,14,2021-02-28 11:05:32
210001771,37,2021-02-10 20:38:29
210001771,267,2021-02-18 06:23:49
210001771,630,2021-03-03 07:12:19
210001772,54,2021-01-28 20:50:05
210001772,117,2021-01-27 21:57:52
210001772,377,2021-02-04 20:11:07
210001772,542,2021-02-28 00:45:40
190001773,414,2021-02-03 14:06:47
210001774,111,2021-02-02 01:32:43
210001774,273,2021-02-15 07:16:16
210001774,588,2021-02-24 19:24:30
210001774,680,2021-02-27 04:20:18
190001775,270,2021-03-01 10:41:03
190001775,584,2021-02-10 21:57:13
190001775,670,2021-02-12 07:34:55
190001775,683,2021-02-21 20:50:56
190001776,137,2021-02-11 12:23:42
190001776,526,2021-02-12 09:01:58
210001778,181,2021-02-06 13:48:37
210001778,678,2021-02-20 11:48:01
210001779,77,2021-02-26 08:55:53
210001779,274,2021-02-04 03:34:13
190001780,181,2021-02-18 12:04:18
190001780,471,2021-01-25 18:15:00
170001781,134,2021-02-05 10:32:46
170001781,191,2021-02-16 19:19:30
170001781,243,2021-02-24 15:37:39
170001781,595,2021-02-08 21:37:53
210001782,15,2021-02-10 17:47:48
210001782,402,2021-03-06 09:49:35
210001782,576,2021-03-07 08:17:58
200001783,166,2021-01-29 04:40:48
200001783,326,2021-02-13 01:43:47
200001783,426,2021-02-23 21:25:34
200001783,500,2021-02-12 08:40:19
210001784,57,2021-02-16 08:34:16
210001784,195,2021-02-25 13:13:05
210001784,683,2021-03-10 16:32:05
210001785,326,2021-03-06 02:48:48
210001786,134,2021-01-27 11:12:58
210001786,271,2021-03-07 21:31:06
210001786,378,2021-02-08 10:50:33
190001787,134,2021-02-12 06:59:39
190001787,243,2021-01-21 12:06:56
190001788,157,2021-01-25 12:45:22
190001788,201,2021-03-05 23:15:45
190001788,246,2021-01-30 06:25:27
190001788,282,2021-01-31 04:31:02
190001788,576,2021-02-12 09:54:18
190001788,578,2021-03-06 04:08:47
190001788,632,2021-01-18 08:36:55
170001789,411,2021-02-01 17:57:58
210001791,166,2021-01-28 09:19:35
210001792,140,2021-02-14 06:59:48
210001792,198,2021-02-27 10:20:42
210001793,62,2021-03-01 19:49:29
210001793,205,2021-02-26 01:08:47
210001793,485,2021-02-11 07:58:32
190001794,480,2021-02-01 20:15:00
190001794,559,2021-02-16 03:02:21
210001795,253,2021-02-17 11:08:14
190001796,68,2021-02-06 23:09:33
190001796,371,2021-03-06 20:54:23
190001796,400,2021-02-09 13:41:26
210001797,505,2021-02-15 08:43:57
170001798,107,2021-01-29 18:54:39
170001798,164,2021-02-01 07:18:22
